"Stock","yr","ct","bt",,,,,,,,,
"Poll_vir_Iceland",1971,140672.5908,"NA",,,,,,,,,
"Poll_vir_Iceland",1972,115013.1498,"NA",,,,,,,,,
"Poll_vir_Iceland",1973,114807.6495,"NA",,,,,,,,,
"Poll_vir_Iceland",1974,101789.1835,"NA",,,,,,,,,
"Poll_vir_Iceland",1975,91801.92589,"NA",,,,,,,,,
"Poll_vir_Iceland",1976,85693.65543,"NA",,,,,,,,,
"Poll_vir_Iceland",1977,65113.56874,"NA",,,,,,,,,
"Poll_vir_Iceland",1978,52613.85458,"NA",,,,,,,,,
"Poll_vir_Iceland",1979,67184.1092,"NA",,,,,,,,,
"Poll_vir_Iceland",1980,61745.12367,113939,,,,,,,,,
"Poll_vir_Iceland",1981,62354.73487,120775,,,,,,,,,
"Poll_vir_Iceland",1982,72746.49855,137571,,,,,,,,,
"Poll_vir_Iceland",1983,61524.10866,137260,,,,,,,,,
"Poll_vir_Iceland",1984,66230.69004,140079,,,,,,,,,
"Poll_vir_Iceland",1985,60254.23341,138567,,,,,,,,,
"Poll_vir_Iceland",1986,68485.92695,136520,,,,,,,,,
"Poll_vir_Iceland",1987,85008.15637,127846,,,,,,,,,
"Poll_vir_Iceland",1988,81554.96489,124410,,,,,,,,,
"Poll_vir_Iceland",1989,87019.54458,127421,,,,,,,,,
"Poll_vir_Iceland",1990,103565.1832,134237,,,,,,,,,
"Poll_vir_Iceland",1991,107990.7116,143454,,,,,,,,,
"Poll_vir_Iceland",1992,84020.80658,135211,,,,,,,,,
"Poll_vir_Iceland",1993,75619.43147,112067,,,,,,,,,
"Poll_vir_Iceland",1994,67913.7392,92966,,,,,,,,,
"Poll_vir_Iceland",1995,51332.08858,69364,,,,,,,,,
"Poll_vir_Iceland",1996,42335.13016,60746,,,,,,,,,
"Poll_vir_Iceland",1997,39333.06098,61961,,,,,,,,,
"Poll_vir_Iceland",1998,33285.62631,68220,,,,,,,,,
"Poll_vir_Iceland",1999,33034.35212,72701,,,,,,,,,
"Poll_vir_Iceland",2000,35097.95346,74514,,,,,,,,,
"Poll_vir_Iceland",2001,33741.17074,80822,,,,,,,,,
"Poll_vir_Iceland",2002,44246.96808,97577,,,,,,,,,
"Poll_vir_Iceland",2003,55193.68704,120062,,,,,,,,,
"Poll_vir_Iceland",2004,67163.29771,138841,,,,,,,,,
"Poll_vir_Iceland",2005,72300.92086,148106,,,,,,,,,
"Poll_vir_Iceland",2006,79847.50076,155376,,,,,,,,,
"Poll_vir_Iceland",2007,67991.16576,150785,,,,,,,,,
"Poll_vir_Iceland",2008,74170.97734,148461,,,,,,,,,
"Poll_vir_Iceland",2009,64943.07684,136161,,,,,,,,,
"Poll_vir_Iceland",2010,57218.5678,125784,,,,,,,,,
"Poll_vir_Iceland",2011,54077.2261,119612,,,,,,,,,
"Poll_vir_Iceland",2012,54704.18073,117794,,,,,,,,,
"Poll_vir_Iceland",2013,61306.80297,122001,,,,,,,,,
"Poll_vir_Iceland",2014,48441.37324,125146,,,,,,,,,
"Prio_gla_IndianOcean",1950,1137.866275,,,,,,,,,,
"Prio_gla_IndianOcean",1951,2072.15023,,,,,,,,,,
"Prio_gla_IndianOcean",1952,1859.958195,,,,,,,,,,
"Prio_gla_IndianOcean",1953,1393.330706,,,,,,,,,,
"Prio_gla_IndianOcean",1954,2200.453646,,,,,,,,,,
"Prio_gla_IndianOcean",1955,1957.96175,,,,,,,,,,
"Prio_gla_IndianOcean",1956,2403.638406,,,,,,,,,,
"Prio_gla_IndianOcean",1957,2722.637841,,,,,,,,,,
"Prio_gla_IndianOcean",1958,2803.892183,,,,,,,,,,
"Prio_gla_IndianOcean",1959,2865.109934,,,,,,,,,,
"Prio_gla_IndianOcean",1960,3530.062537,,,,,,,,,,
"Prio_gla_IndianOcean",1961,3590.589097,,,,,,,,,,
"Prio_gla_IndianOcean",1962,4925.218227,,,,,,,,,,
"Prio_gla_IndianOcean",1963,4877.235974,,,,,,,,,,
"Prio_gla_IndianOcean",1964,7410.055725,,,,,,,,,,
"Prio_gla_IndianOcean",1965,6058.846988,,,,,,,,,,
"Prio_gla_IndianOcean",1966,6208.814597,,,,,,,,,,
"Prio_gla_IndianOcean",1967,7285.145639,,,,,,,,,,
"Prio_gla_IndianOcean",1968,6535.816515,,,,,,,,,,
"Prio_gla_IndianOcean",1969,7306.667704,,,,,,,,,,
"Prio_gla_IndianOcean",1970,6543.997918,,,,,,,,,,
"Prio_gla_IndianOcean",1971,6139.470492,,,,,,,,,,
"Prio_gla_IndianOcean",1972,7426.873719,,,,,,,,,,
"Prio_gla_IndianOcean",1973,7145.085172,,,,,,,,,,
"Prio_gla_IndianOcean",1974,7282.495736,,,,,,,,,,
"Prio_gla_IndianOcean",1975,7617.101693,,,,,,,,,,
"Prio_gla_IndianOcean",1976,6665.469809,,,,,,,,,,
"Prio_gla_IndianOcean",1977,5205.22263,,,,,,,,,,
"Prio_gla_IndianOcean",1978,6017.330338,,,,,,,,,,
"Prio_gla_IndianOcean",1979,6172.279227,,,,,,,,,,
"Prio_gla_IndianOcean",1980,8140.412403,,,,,,,,,,
"Prio_gla_IndianOcean",1981,10485.40665,,,,,,,,,,
"Prio_gla_IndianOcean",1982,9913.163969,,,,,,,,,,
"Prio_gla_IndianOcean",1983,9095.770034,,,,,,,,,,
"Prio_gla_IndianOcean",1984,9784.195762,,,,,,,,,,
"Prio_gla_IndianOcean",1985,8261.175938,,,,,,,,,,
"Prio_gla_IndianOcean",1986,8811.106531,,,,,,,,,,
"Prio_gla_IndianOcean",1987,8242.347282,,,,,,,,,,
"Prio_gla_IndianOcean",1988,8672.11635,,,,,,,,,,
"Prio_gla_IndianOcean",1989,11576.81906,,,,,,,,,,
"Prio_gla_IndianOcean",1990,8455.871364,,,,,,,,,,
"Prio_gla_IndianOcean",1991,9699.148745,,,,,,,,,,
"Prio_gla_IndianOcean",1992,10640.89377,,,,,,,,,,
"Prio_gla_IndianOcean",1993,13999.87769,,,,,,,,,,
"Prio_gla_IndianOcean",1994,14982.32585,,,,,,,,,,
"Prio_gla_IndianOcean",1995,10787.50161,,,,,,,,,,
"Prio_gla_IndianOcean",1996,11347.47136,,,,,,,,,,
"Prio_gla_IndianOcean",1997,11932.34379,,,,,,,,,,
"Prio_gla_IndianOcean",1998,13221.57248,,,,,,,,,,
"Prio_gla_IndianOcean",1999,17455.20804,,,,,,,,,,
"Prio_gla_IndianOcean",2000,22067.66309,,,,,,,,,,
"Prio_gla_IndianOcean",2001,19875.14316,,,,,,,,,,
"Prio_gla_IndianOcean",2002,25038.91214,,,,,,,,,,
"Prio_gla_IndianOcean",2003,27103.09328,,,,,,,,,,
"Prio_gla_IndianOcean",2004,34501.66286,,,,,,,,,,
"Prio_gla_IndianOcean",2005,35621.16925,,,,,,,,,,
"Prio_gla_IndianOcean",2006,33526.10836,,,,,,,,,,
"Prio_gla_IndianOcean",2007,33681.40947,,,,,,,,,,
"Prio_gla_IndianOcean",2008,33862.09905,,,,,,,,,,
"Prio_gla_IndianOcean",2009,36259.34054,,,,,,,,,,
"Prio_gla_IndianOcean",2010,36626.37404,,,,,,,,,,
"Prio_gla_IndianOcean",2011,39389.00022,,,,,,,,,,
"Prio_gla_IndianOcean",2012,40964.86044,,,,,,,,,,
"Prio_gla_IndianOcean",2013,45559.01458,,,,,,,,,,
"Prio_gla_IndianOcean",2014,44006.91771,,,,,,,,,,
"Prio_gla_Med",1950,179.3090231,"NA",,,,,,,,,
"Prio_gla_Med",1951,181.1221585,"NA",,,,,,,,,
"Prio_gla_Med",1952,182.4730498,"NA",,,,,,,,,
"Prio_gla_Med",1953,184.2539718,"NA",,,,,,,,,
"Prio_gla_Med",1954,190.9186324,"NA",,,,,,,,,
"Prio_gla_Med",1955,201.008151,"NA",,,,,,,,,
"Prio_gla_Med",1956,204.9438105,"NA",,,,,,,,,
"Prio_gla_Med",1957,207.5187312,4.44,,,,,,,,,
"Prio_gla_Med",1958,201.1454282,2.175,,,,,,,,,
"Prio_gla_Med",1959,194.8119747,5.029,,,,,,,,,
"Prio_gla_Med",1960,188.1731685,5.346,,,,,,,,,
"Prio_gla_Med",1961,197.929829,5.119,,,,,,,,,
"Prio_gla_Med",1962,196.4524624,6.796,,,,,,,,,
"Prio_gla_Med",1963,192.2536695,3.171,,,,,,,,,
"Prio_gla_Med",1964,222.1572089,3.942,,,,,,,,,
"Prio_gla_Med",1965,217.4410609,7.022,,,,,,,,,
"Prio_gla_Med",1966,210.6803173,5.754,,,,,,,,,
"Prio_gla_Med",1967,211.7146056,6.479,,,,,,,,,
"Prio_gla_Med",1968,206.3448937,5.935,,,,,,,,,
"Prio_gla_Med",1969,203.414193,8.88,,,,,,,,,
"Prio_gla_Med",1970,206.3123153,4.395,,,,,,,,,
"Prio_gla_Med",1971,216.830906,1.786,,,,,,,,,
"Prio_gla_Med",1972,232.3073583,2.998,,,,,,,,,
"Prio_gla_Med",1973,231.0344352,2.3,,,,,,,,,
"Prio_gla_Med",1974,225.2671356,5.379,,,,,,,,,
"Prio_gla_Med",1975,232.0988375,3.798,,,,,,,,,
"Prio_gla_Med",1976,237.3227483,2.197,,,,,,,,,
"Prio_gla_Med",1977,231.4950269,3.881,,,,,,,,,
"Prio_gla_Med",1978,235.6284747,3.244,,,,,,,,,
"Prio_gla_Med",1979,237.8532423,2.669,,,,,,,,,
"Prio_gla_Med",1980,243.5316364,4.538,,,,,,,,,
"Prio_gla_Med",1981,246.4427571,4.504,,,,,,,,,
"Prio_gla_Med",1982,242.3676276,4.247,,,,,,,,,
"Prio_gla_Med",1983,240.6495735,3.832,,,,,,,,,
"Prio_gla_Med",1984,240.927689,2.526,,,,,,,,,
"Prio_gla_Med",1985,248.2875268,3.121,,,,,,,,,
"Prio_gla_Med",1986,245.4162914,2.824,,,,,,,,,
"Prio_gla_Med",1987,241.7204247,3.542,,,,,,,,,
"Prio_gla_Med",1988,241.5697241,2.353,,,,,,,,,
"Prio_gla_Med",1989,246.1995856,3.169,,,,,,,,,
"Prio_gla_Med",1990,253.9451824,2.985,,,,,,,,,
"Prio_gla_Med",1991,271.6757751,3.084,,,,,,,,,
"Prio_gla_Med",1992,278.9025999,3.863,,,,,,,,,
"Prio_gla_Med",1993,292.819219,5.026,,,,,,,,,
"Prio_gla_Med",1994,292.6965719,4.729,,,,,,,,,
"Prio_gla_Med",1995,292.7091887,4.396,,,,,,,,,
"Prio_gla_Med",1996,291.9636845,4.13,,,,,,,,,
"Prio_gla_Med",1997,2490.475786,3.461,,,,,,,,,
"Prio_gla_Med",1998,3183.719833,3.376,,,,,,,,,
"Prio_gla_Med",1999,2111.428052,3.759,,,,,,,,,
"Prio_gla_Med",2000,3232.806443,4.367,,,,,,,,,
"Prio_gla_Med",2001,2812.325478,4.393,,,,,,,,,
"Prio_gla_Med",2002,2330.324267,3.784,,,,,,,,,
"Prio_gla_Med",2003,2015.389036,4.6,,,,,,,,,
"Prio_gla_Med",2004,1766.583199,3.812,,,,,,,,,
"Prio_gla_Med",2005,1242.719557,3.804,,,,,,,,,
"Prio_gla_Med",2006,2148.248398,3.911,,,,,,,,,
"Prio_gla_Med",2007,1894.408435,4.121,,,,,,,,,
"Prio_gla_Med",2008,4141.77905,4.565,,,,,,,,,
"Prio_gla_Med",2009,4906.62828,4.272,,,,,,,,,
"Prio_gla_Med",2010,40581.91083,4.661,,,,,,,,,
"Prio_gla_Med",2011,45386.98871,4.689,,,,,,,,,
"Prio_gla_Med",2012,43447.198,5.169,,,,,,,,,
"Prio_gla_Med",2013,39588.48296,4.477,,,,,,,,,
"Prio_gla_Med",2014,41293.06332,"NA",,,,,,,,,
"Prio_gla_NorthAtlantic",1950,146.5761155,,,,,,,,,,
"Prio_gla_NorthAtlantic",1951,161.013079,,,,,,,,,,
"Prio_gla_NorthAtlantic",1952,173.173681,,,,,,,,,,
"Prio_gla_NorthAtlantic",1953,187.8136823,,,,,,,,,,
"Prio_gla_NorthAtlantic",1954,204.5719237,,,,,,,,,,
"Prio_gla_NorthAtlantic",1955,217.0739288,,,,,,,,,,
"Prio_gla_NorthAtlantic",1956,232.2396275,,,,,,,,,,
"Prio_gla_NorthAtlantic",1957,246.2396393,,,,,,,,,,
"Prio_gla_NorthAtlantic",1958,259.4567945,,,,,,,,,,
"Prio_gla_NorthAtlantic",1959,776.187524,,,,,,,,,,
"Prio_gla_NorthAtlantic",1960,791.1742418,,,,,,,,,,
"Prio_gla_NorthAtlantic",1961,1244.060055,,,,,,,,,,
"Prio_gla_NorthAtlantic",1962,2832.020287,,,,,,,,,,
"Prio_gla_NorthAtlantic",1963,6993.37961,,,,,,,,,,
"Prio_gla_NorthAtlantic",1964,6960.786364,,,,,,,,,,
"Prio_gla_NorthAtlantic",1965,5194.397379,,,,,,,,,,
"Prio_gla_NorthAtlantic",1966,7593.805577,,,,,,,,,,
"Prio_gla_NorthAtlantic",1967,4601.296998,,,,,,,,,,
"Prio_gla_NorthAtlantic",1968,5734.278081,,,,,,,,,,
"Prio_gla_NorthAtlantic",1969,4682.791028,,,,,,,,,,
"Prio_gla_NorthAtlantic",1970,5643.084357,,,,,,,,,,
"Prio_gla_NorthAtlantic",1971,2079.017243,,,,,,,,,,
"Prio_gla_NorthAtlantic",1972,2207.949151,,,,,,,,,,
"Prio_gla_NorthAtlantic",1973,4401.883233,,,,,,,,,,
"Prio_gla_NorthAtlantic",1974,2786.78095,,,,,,,,,,
"Prio_gla_NorthAtlantic",1975,3700.805402,,,,,,,,,,
"Prio_gla_NorthAtlantic",1976,2838.208805,,,,,,,,,,
"Prio_gla_NorthAtlantic",1977,2667.410477,,,,,,,,,,
"Prio_gla_NorthAtlantic",1978,4247.611433,,,,,,,,,,
"Prio_gla_NorthAtlantic",1979,3789.124225,,,,,,,,,,
"Prio_gla_NorthAtlantic",1980,3737.061767,,,,,,,,,,
"Prio_gla_NorthAtlantic",1981,2351.750423,,,,,,,,,,
"Prio_gla_NorthAtlantic",1982,2069.066469,,,,,,,,,,
"Prio_gla_NorthAtlantic",1983,3980.683126,,,,,,,,,,
"Prio_gla_NorthAtlantic",1984,2679.792859,,,,,,,,,,
"Prio_gla_NorthAtlantic",1985,3238.245103,,,,,,,,,,
"Prio_gla_NorthAtlantic",1986,6082.916129,,,,,,,,,,
"Prio_gla_NorthAtlantic",1987,4346.844651,,,,,,,,,,
"Prio_gla_NorthAtlantic",1988,6024.986229,,,,,,,,,,
"Prio_gla_NorthAtlantic",1989,4205.602696,,,,,,,,,,
"Prio_gla_NorthAtlantic",1990,6233.575325,,,,,,,,,,
"Prio_gla_NorthAtlantic",1991,7076.626277,,,,,,,,,,
"Prio_gla_NorthAtlantic",1992,7303.373731,,,,,,,,,,
"Prio_gla_NorthAtlantic",1993,13942.84047,,,,,,,,,,
"Prio_gla_NorthAtlantic",1994,11637.03685,,,,,,,,,,
"Prio_gla_NorthAtlantic",1995,12316.70617,,,,,,,,,,
"Prio_gla_NorthAtlantic",1996,12134.03144,,,,,,,,,,
"Prio_gla_NorthAtlantic",1997,36309.07028,,,,,,,,,,
"Prio_gla_NorthAtlantic",1998,32517.47626,,,,,,,,,,
"Prio_gla_NorthAtlantic",1999,35138.66178,,,,,,,,,,
"Prio_gla_NorthAtlantic",2000,35206.98632,,,,,,,,,,
"Prio_gla_NorthAtlantic",2001,32235.43819,,,,,,,,,,
"Prio_gla_NorthAtlantic",2002,26260.04836,,,,,,,,,,
"Prio_gla_NorthAtlantic",2003,33193.33754,,,,,,,,,,
"Prio_gla_NorthAtlantic",2004,34848.89536,,,,,,,,,,
"Prio_gla_NorthAtlantic",2005,35302.74159,,,,,,,,,,
"Prio_gla_NorthAtlantic",2006,42387.84134,,,,,,,,,,
"Prio_gla_NorthAtlantic",2007,41336.57427,,,,,,,,,,
"Prio_gla_NorthAtlantic",2008,43280.85165,,,,,,,,,,
"Prio_gla_NorthAtlantic",2009,54331.91581,,,,,,,,,,
"Prio_gla_NorthAtlantic",2010,60780.32584,,,,,,,,,,
"Prio_gla_NorthAtlantic",2011,72080.72454,,,,,,,,,,
"Prio_gla_NorthAtlantic",2012,63836.54654,,,,,,,,,,
"Prio_gla_NorthAtlantic",2013,61660.76919,,,,,,,,,,
"Prio_gla_NorthAtlantic",2014,54342.24825,,,,,,,,,,
"Rast_kan_IndianOcean",1950,40582.6648,,,,,,,,,,
"Rast_kan_IndianOcean",1951,40314.51642,,,,,,,,,,
"Rast_kan_IndianOcean",1952,41706.87312,,,,,,,,,,
"Rast_kan_IndianOcean",1953,36824.1593,,,,,,,,,,
"Rast_kan_IndianOcean",1954,30747.27402,,,,,,,,,,
"Rast_kan_IndianOcean",1955,31029.76529,,,,,,,,,,
"Rast_kan_IndianOcean",1956,30330.57784,,,,,,,,,,
"Rast_kan_IndianOcean",1957,43807.472,,,,,,,,,,
"Rast_kan_IndianOcean",1958,46820.32533,,,,,,,,,,
"Rast_kan_IndianOcean",1959,37015.02485,,,,,,,,,,
"Rast_kan_IndianOcean",1960,48382.72327,,,,,,,,,,
"Rast_kan_IndianOcean",1961,32674.68339,,,,,,,,,,
"Rast_kan_IndianOcean",1962,31711.76016,,,,,,,,,,
"Rast_kan_IndianOcean",1963,39201.58597,,,,,,,,,,
"Rast_kan_IndianOcean",1964,38337.38358,,,,,,,,,,
"Rast_kan_IndianOcean",1965,39439.55852,,,,,,,,,,
"Rast_kan_IndianOcean",1966,43304.41462,,,,,,,,,,
"Rast_kan_IndianOcean",1967,45239.66456,,,,,,,,,,
"Rast_kan_IndianOcean",1968,55073.08991,,,,,,,,,,
"Rast_kan_IndianOcean",1969,57533.51406,,,,,,,,,,
"Rast_kan_IndianOcean",1970,62217.98498,,,,,,,,,,
"Rast_kan_IndianOcean",1971,70699.49974,,,,,,,,,,
"Rast_kan_IndianOcean",1972,70671.00302,,,,,,,,,,
"Rast_kan_IndianOcean",1973,72282.99131,,,,,,,,,,
"Rast_kan_IndianOcean",1974,57866.19595,,,,,,,,,,
"Rast_kan_IndianOcean",1975,68732.27675,,,,,,,,,,
"Rast_kan_IndianOcean",1976,99275.89793,,,,,,,,,,
"Rast_kan_IndianOcean",1977,83669.90354,,,,,,,,,,
"Rast_kan_IndianOcean",1978,73626.25114,,,,,,,,,,
"Rast_kan_IndianOcean",1979,74587.27505,,,,,,,,,,
"Rast_kan_IndianOcean",1980,69355.05049,,,,,,,,,,
"Rast_kan_IndianOcean",1981,103411.3735,,,,,,,,,,
"Rast_kan_IndianOcean",1982,97135.32936,,,,,,,,,,
"Rast_kan_IndianOcean",1983,125301.5977,,,,,,,,,,
"Rast_kan_IndianOcean",1984,141314.9047,,,,,,,,,,
"Rast_kan_IndianOcean",1985,159093.2752,,,,,,,,,,
"Rast_kan_IndianOcean",1986,169315.1242,,,,,,,,,,
"Rast_kan_IndianOcean",1987,183429.8151,,,,,,,,,,
"Rast_kan_IndianOcean",1988,199468.4995,,,,,,,,,,
"Rast_kan_IndianOcean",1989,317573.6723,,,,,,,,,,
"Rast_kan_IndianOcean",1990,321687.4898,,,,,,,,,,
"Rast_kan_IndianOcean",1991,341066.3461,,,,,,,,,,
"Rast_kan_IndianOcean",1992,335010.904,,,,,,,,,,
"Rast_kan_IndianOcean",1993,414887.8498,,,,,,,,,,
"Rast_kan_IndianOcean",1994,561573.6115,,,,,,,,,,
"Rast_kan_IndianOcean",1995,533854.1439,,,,,,,,,,
"Rast_kan_IndianOcean",1996,647435.3954,,,,,,,,,,
"Rast_kan_IndianOcean",1997,549641.9317,,,,,,,,,,
"Rast_kan_IndianOcean",1998,532520.294,,,,,,,,,,
"Rast_kan_IndianOcean",1999,525691.8448,,,,,,,,,,
"Rast_kan_IndianOcean",2000,375902.8125,,,,,,,,,,
"Rast_kan_IndianOcean",2001,373108.2287,,,,,,,,,,
"Rast_kan_IndianOcean",2002,361918.0912,,,,,,,,,,
"Rast_kan_IndianOcean",2003,431368.2407,,,,,,,,,,
"Rast_kan_IndianOcean",2004,461763.6141,,,,,,,,,,
"Rast_kan_IndianOcean",2005,529629.0687,,,,,,,,,,
"Rast_kan_IndianOcean",2006,491589.0004,,,,,,,,,,
"Rast_kan_IndianOcean",2007,527113.2414,,,,,,,,,,
"Rast_kan_IndianOcean",2008,398037.952,,,,,,,,,,
"Rast_kan_IndianOcean",2009,431795.0861,,,,,,,,,,
"Rast_kan_IndianOcean",2010,440961.3109,,,,,,,,,,
"Rast_kan_IndianOcean",2011,427017.5637,,,,,,,,,,
"Rast_kan_IndianOcean",2012,414254.1583,,,,,,,,,,
"Rast_kan_IndianOcean",2013,442323.2105,,,,,,,,,,
"Rast_kan_IndianOcean",2014,459503.1316,,,,,,,,,,
"Rast_kan_WCPFC",1950,142244.0815,"NA",,,,,,,,,
"Rast_kan_WCPFC",1951,174996.8032,"NA",,,,,,,,,
"Rast_kan_WCPFC",1952,167042.1992,"NA",,,,,,,,,
"Rast_kan_WCPFC",1953,164540.4246,"NA",,,,,,,,,
"Rast_kan_WCPFC",1954,169868.5637,"NA",,,,,,,,,
"Rast_kan_WCPFC",1955,169032.2006,"NA",,,,,,,,,
"Rast_kan_WCPFC",1956,173025.3232,"NA",,,,,,,,,
"Rast_kan_WCPFC",1957,194419.8756,"NA",,,,,,,,,
"Rast_kan_WCPFC",1958,177559.6448,"NA",,,,,,,,,
"Rast_kan_WCPFC",1959,150602.6241,"NA",,,,,,,,,
"Rast_kan_WCPFC",1960,131611.6986,"NA",,,,,,,,,
"Rast_kan_WCPFC",1961,71197.6992,"NA",,,,,,,,,
"Rast_kan_WCPFC",1962,94757.92354,"NA",,,,,,,,,
"Rast_kan_WCPFC",1963,63890.08699,"NA",,,,,,,,,
"Rast_kan_WCPFC",1964,97517.05072,"NA",,,,,,,,,
"Rast_kan_WCPFC",1965,126913.0513,"NA",,,,,,,,,
"Rast_kan_WCPFC",1966,156567.275,"NA",,,,,,,,,
"Rast_kan_WCPFC",1967,152998.0814,"NA",,,,,,,,,
"Rast_kan_WCPFC",1968,243724.9762,"NA",,,,,,,,,
"Rast_kan_WCPFC",1969,214043.272,"NA",,,,,,,,,
"Rast_kan_WCPFC",1970,190697.3299,"NA",,,,,,,,,
"Rast_kan_WCPFC",1971,212771.2834,"NA",,,,,,,,,
"Rast_kan_WCPFC",1972,125166.2041,"NA",,,,,,,,,
"Rast_kan_WCPFC",1973,171327.6357,"NA",,,,,,,,,
"Rast_kan_WCPFC",1974,137928.6966,"NA",,,,,,,,,
"Rast_kan_WCPFC",1975,203662.3424,"NA",,,,,,,,,
"Rast_kan_WCPFC",1976,201909.6208,"NA",,,,,,,,,
"Rast_kan_WCPFC",1977,162340.1268,"NA",,,,,,,,,
"Rast_kan_WCPFC",1978,190053.6749,"NA",,,,,,,,,
"Rast_kan_WCPFC",1979,270826.1465,"NA",,,,,,,,,
"Rast_kan_WCPFC",1980,207980.0482,"NA",,,,,,,,,
"Rast_kan_WCPFC",1981,238048.3676,"NA",,,,,,,,,
"Rast_kan_WCPFC",1982,294370.0946,"NA",,,,,,,,,
"Rast_kan_WCPFC",1983,357586.4361,"NA",,,,,,,,,
"Rast_kan_WCPFC",1984,457347.3265,"NA",,,,,,,,,
"Rast_kan_WCPFC",1985,463765.2265,"NA",,,,,,,,,
"Rast_kan_WCPFC",1986,493785.2715,"NA",,,,,,,,,
"Rast_kan_WCPFC",1987,529718.0372,"NA",,,,,,,,,
"Rast_kan_WCPFC",1988,482637.3539,"NA",,,,,,,,,
"Rast_kan_WCPFC",1989,560792.3521,"NA",,,,,,,,,
"Rast_kan_WCPFC",1990,523465.756,"NA",,,,,,,,,
"Rast_kan_WCPFC",1991,524443.6001,"NA",,,,,,,,,
"Rast_kan_WCPFC",1992,682825.9446,"NA",,,,,,,,,
"Rast_kan_WCPFC",1993,774305.8719,"NA",,,,,,,,,
"Rast_kan_WCPFC",1994,892126.3857,"NA",,,,,,,,,
"Rast_kan_WCPFC",1995,1034399.866,"NA",,,,,,,,,
"Rast_kan_WCPFC",1996,884559.3358,"NA",,,,,,,,,
"Rast_kan_WCPFC",1997,874214.7578,"NA",,,,,,,,,
"Rast_kan_WCPFC",1998,971081.3446,"NA",,,,,,,,,
"Rast_kan_WCPFC",1999,1071231.339,"NA",,,,,,,,,
"Rast_kan_WCPFC",2000,968411.2086,"NA",,,,,,,,,
"Rast_kan_WCPFC",2001,890086.9682,"NA",,,,,,,,,
"Rast_kan_WCPFC",2002,943143.1243,"NA",,,,,,,,,
"Rast_kan_WCPFC",2003,984055.0903,"NA",,,,,,,,,
"Rast_kan_WCPFC",2004,1023719.045,"NA",,,,,,,,,
"Rast_kan_WCPFC",2005,1082903.723,"NA",,,,,,,,,
"Rast_kan_WCPFC",2006,1052970.973,"NA",,,,,,,,,
"Rast_kan_WCPFC",2007,886299.578,"NA",,,,,,,,,
"Rast_kan_WCPFC",2008,828866.5865,"NA",,,,,,,,,
"Rast_kan_WCPFC",2009,791357.1289,"NA",,,,,,,,,
"Rast_kan_WCPFC",2010,880161.1932,"NA",,,,,,,,,
"Rast_kan_WCPFC",2011,1123002.907,"NA",,,,,,,,,
"Rast_kan_WCPFC",2012,962679.203,"NA",,,,,,,,,
"Rast_kan_WCPFC",2013,997295.2394,"NA",,,,,,,,,
"Rast_kan_WCPFC",2014,960830.0889,"NA",,,,,,,,,
"Sard_lon_IndianOcean",1950,33323.99089,,,,,,,,,,
"Sard_lon_IndianOcean",1951,32434.00324,,,,,,,,,,
"Sard_lon_IndianOcean",1952,35440.26264,,,,,,,,,,
"Sard_lon_IndianOcean",1953,105853.1627,,,,,,,,,,
"Sard_lon_IndianOcean",1954,87334.92898,,,,,,,,,,
"Sard_lon_IndianOcean",1955,89246.11238,,,,,,,,,,
"Sard_lon_IndianOcean",1956,66137.23421,,,,,,,,,,
"Sard_lon_IndianOcean",1957,243765.9366,,,,,,,,,,
"Sard_lon_IndianOcean",1958,174377.7912,,,,,,,,,,
"Sard_lon_IndianOcean",1959,118644.9686,,,,,,,,,,
"Sard_lon_IndianOcean",1960,251365.037,,,,,,,,,,
"Sard_lon_IndianOcean",1961,230077.3046,,,,,,,,,,
"Sard_lon_IndianOcean",1962,155162.4137,,,,,,,,,,
"Sard_lon_IndianOcean",1963,106222.0574,,,,,,,,,,
"Sard_lon_IndianOcean",1964,343020.7597,,,,,,,,,,
"Sard_lon_IndianOcean",1965,332127.136,,,,,,,,,,
"Sard_lon_IndianOcean",1966,323747.0191,,,,,,,,,,
"Sard_lon_IndianOcean",1967,333056.8383,,,,,,,,,,
"Sard_lon_IndianOcean",1968,375612.346,,,,,,,,,,
"Sard_lon_IndianOcean",1969,235447.8865,,,,,,,,,,
"Sard_lon_IndianOcean",1970,289577.9585,,,,,,,,,,
"Sard_lon_IndianOcean",1971,267895.9094,,,,,,,,,,
"Sard_lon_IndianOcean",1972,182988.3115,,,,,,,,,,
"Sard_lon_IndianOcean",1973,134689.8264,,,,,,,,,,
"Sard_lon_IndianOcean",1974,188355.8679,,,,,,,,,,
"Sard_lon_IndianOcean",1975,242904.9481,,,,,,,,,,
"Sard_lon_IndianOcean",1976,259346.4386,,,,,,,,,,
"Sard_lon_IndianOcean",1977,248160.4409,,,,,,,,,,
"Sard_lon_IndianOcean",1978,361249.3556,,,,,,,,,,
"Sard_lon_IndianOcean",1979,297063.3361,,,,,,,,,,
"Sard_lon_IndianOcean",1980,294902.2271,,,,,,,,,,
"Sard_lon_IndianOcean",1981,398358.5796,,,,,,,,,,
"Sard_lon_IndianOcean",1982,354602.879,,,,,,,,,,
"Sard_lon_IndianOcean",1983,313461.4024,,,,,,,,,,
"Sard_lon_IndianOcean",1984,327430.6982,,,,,,,,,,
"Sard_lon_IndianOcean",1985,260727.0577,,,,,,,,,,
