"Stock","yr","ct","bt",,,,,,,
"OCTOVUL_AL",1989,2820,"NA",,,,,,,
"OCTOVUL_AL",1990,1719,"NA",,,,,,,
"OCTOVUL_AL",1991,2592,"NA",,,,,,,
"OCTOVUL_AL",1992,4054,"NA",,,,,,,
"OCTOVUL_AL",1993,2697,"NA",,,,,,,
"OCTOVUL_AL",1994,3331,3658,1829,,,,,,
"OCTOVUL_AL",1995,3262,4450,2305,,,,,,
"OCTOVUL_AL",1996,3553,5603,2868,17550,1754977272,,,,
"OCTOVUL_AL",1997,3779,3307,1679,12558,1255824365,,,,
"OCTOVUL_AL",1998,3034,3283,1668,9481,948068316.3,,,,
"OCTOVUL_AL",1999,2328,3500,1818,10630,1062994960,,,,
"OCTOVUL_AL",2000,2785,4281,2140,9787,978736288.3,,,,
"OCTOVUL_AL",2001,3386,3673,1878,10960,1095970708,,,,
"OCTOVUL_AL",2002,2717,"NA","NA","NA","NA",,,,
"OCTOVUL_AL",2003,3363,4873,2452,12888,1288775027,,,,
"OCTOVUL_AL",2004,4150,5666,2863,23092,2309207888,,,,
"OCTOVUL_AL",2005,3280,4182,2094,13801,1380122582,,,,
"OCTOVUL_AL",2006,3242,6416,3224,20099,2009866146,,,,
"OCTOVUL_AL",2007,2748,"NA","NA",,,,,,
"OCTOVUL_AL",2008,2158,4478,2277,,,,,,
"OCTOVUL_AL",2009,2138,"NA","NA",,,,,,
"OCTOVUL_AL",2010,1941,"NA","NA",,,,,,
"OCTOVUL_AL",2011,1679,"NA","NA",,,,,,
"OCTOVUL_AL",2012,1632,"NA","NA",,,,,,
"OCTOVUL_AL",2013,1933,3817,1908,,,,,,
"OCTOVUL_AL",2014,1992,2961,1387,,,,,,
"OCTOVUL_AL",2015,"NA","NA",,,,,,,
"PAGEERY_AL",1970,450,"NA",,,,,,,
"PAGEERY_AL",1971,466,"NA",,,,,,,
"PAGEERY_AL",1972,700,"NA",,,,,,,
"PAGEERY_AL",1973,700,"NA",,,,,,,
"PAGEERY_AL",1974,661,"NA",,,,,,,
"PAGEERY_AL",1975,668,"NA",,,,,,,
"PAGEERY_AL",1976,729,"NA",,,,,,,
"PAGEERY_AL",1977,699,"NA",,,,,,,
"PAGEERY_AL",1978,754,"NA",,,,,,,
"PAGEERY_AL",1979,835,"NA",,,,,,,
"PAGEERY_AL",1980,856,"NA",,,,,,,
"PAGEERY_AL",1981,764,"NA",,,,,,,
"PAGEERY_AL",1982,410,"NA",,,,,,,
"PAGEERY_AL",1983,341,"NA",,,,,,,
"PAGEERY_AL",1984,275,"NA",,,,,,,
"PAGEERY_AL",1985,622,"NA",,,,,,,
"PAGEERY_AL",1986,1082,"NA",,,,,,,
"PAGEERY_AL",1987,630,"NA",,,,,,,
"PAGEERY_AL",1988,662,"NA",,,,,,,
"PAGEERY_AL",1989,773,"NA",,,,,,,
"PAGEERY_AL",1990,452,"NA",,,,,,,
"PAGEERY_AL",1991,713,"NA",,,,,,,
"PAGEERY_AL",1992,671,"NA",,,,,,,
"PAGEERY_AL",1993,754,"NA",1415,,,,,,
"PAGEERY_AL",1994,1106,2830,2870,,,,,,
"PAGEERY_AL",1995,938,5741,2056,10343,1034281240,,,,
"PAGEERY_AL",1996,734,4112,2167,11876,1187624824,,,,
"PAGEERY_AL",1997,980,4330,2257,13834,1383380511,,,,
"PAGEERY_AL",1998,377,4481,2426,13365,1336514928,,,,
"PAGEERY_AL",1999,358,4830,3367,14624,1462446667,,,,
"PAGEERY_AL",2000,362,6734,2156,13542,1354239988,,,,
"PAGEERY_AL",2001,252,4299,"NA","NA",,,,,
"PAGEERY_AL",2002,296,"NA",3133,17705,1770517415,,,,
"PAGEERY_AL",2003,329,6079,2327,10238,1023842961,,,,
"PAGEERY_AL",2004,279,4611,3400,20590,2058980074,,,,
"PAGEERY_AL",2005,371,6764,2316,9868,986811193.1,,,,
"PAGEERY_AL",2006,475,4628,"NA",,,,,,
"PAGEERY_AL",2007,423,"NA",2220,,,,,,
"PAGEERY_AL",2008,412,4440,"NA",,,,,,
"PAGEERY_AL",2009,452,"NA","NA",,,,,,
"PAGEERY_AL",2010,475,"NA","NA",,,,,,
"PAGEERY_AL",2011,521,"NA","NA",,,,,,
"PAGEERY_AL",2012,416,"NA",3987,,,,,,
"PAGEERY_AL",2013,468,7975,2817,,,,,,
"PAGEERY_AL",2014,421,5766,,,,,,,
"PAGEERY_AL",2015,"NA","NA",,,,,,,
"PARELON_AL",1970,803,"NA",,,,,,,
"PARELON_AL",1971,684,"NA",,,,,,,
"PARELON_AL",1972,686,"NA",,,,,,,
"PARELON_AL",1973,822,"NA",,,,,,,
"PARELON_AL",1974,602,"NA",,,,,,,
"PARELON_AL",1975,661,"NA",,,,,,,
"PARELON_AL",1976,610,"NA",,,,,,,
"PARELON_AL",1977,575,"NA",,,,,,,
"PARELON_AL",1978,655,"NA",,,,,,,
"PARELON_AL",1979,613,"NA",,,,,,,
"PARELON_AL",1980,630,"NA",,,,,,,
"PARELON_AL",1981,720,"NA",,,,,,,
"PARELON_AL",1982,551,"NA",,,,,,,
"PARELON_AL",1983,548,"NA",,,,,,,
"PARELON_AL",1984,481,"NA",,,,,,,
"PARELON_AL",1985,543,"NA",,,,,,,
"PARELON_AL",1986,1114,"NA",,,,,,,
"PARELON_AL",1987,1453,"NA",,,,,,,
"PARELON_AL",1988,1304,"NA",,,,,,,
"PARELON_AL",1989,1182,"NA",,,,,,,
"PARELON_AL",1990,1249,"NA",,,,,,,
"PARELON_AL",1991,1097,"NA",,,,,,,
"PARELON_AL",1992,1757,"NA",,,,,,,
"PARELON_AL",1993,1333,"NA",,,,,,,
"PARELON_AL",1994,1235,501,411,0.12,,,,,
"PARELON_AL",1995,882,1090,876,0.38,,,,,
"PARELON_AL",1996,1185,2627,1901,1.25,,,,,
"PARELON_AL",1997,1607,3061,2238,1.26,,,,,
"PARELON_AL",1998,1170,2039,1529,0.93,,,,,
"PARELON_AL",1999,1172,2374,1806,1.16,,,,,
"PARELON_AL",2000,1022,2435,1571,1.2,,,,,
"PARELON_AL",2001,777,2199,1657,1.06,,,,,
"PARELON_AL",2002,880,"NA","NA","NA",,,,,
"PARELON_AL",2003,783,3004,2042,1.34,,,,,
"PARELON_AL",2004,1018,3324,2282,1.36,,,,,
"PARELON_AL",2005,1206,2879,1841,1.3,,,,,
"PARELON_AL",2006,899,3328,2334,1.49,,,,,
"PARELON_AL",2007,940,"NA","NA","NA",,,,,
"PARELON_AL",2008,893,1900,1252,1.01,,,,,
"PARELON_AL",2009,662,"NA","NA",,,,,,
"PARELON_AL",2010,635,"NA","NA",,,,,,
"PARELON_AL",2011,794,"NA","NA",,,,,,
"PARELON_AL",2012,889,"NA","NA",,,,,,
"PARELON_AL",2013,900,3622,2597,,,,,,
"PARELON_AL",2014,749,1859,1276,,,,,,
"PARELON_AL",2015,"NA","NA",,,,,,,
"RAJACLA_AL",1970,55,"NA",,,,,,,
"RAJACLA_AL",1971,2,"NA",,,,,,,
"RAJACLA_AL",1972,2,"NA",,,,,,,
"RAJACLA_AL",1973,1,"NA",,,,,,,
"RAJACLA_AL",1974,1,"NA",,,,,,,
"RAJACLA_AL",1975,1,"NA",,,,,,,
"RAJACLA_AL",1976,1,"NA",,,,,,,
"RAJACLA_AL",1977,15,"NA",,,,,,,
"RAJACLA_AL",1978,21,"NA",,,,,,,
"RAJACLA_AL",1979,6,"NA",,,,,,,
"RAJACLA_AL",1980,11,"NA",,,,,,,
"RAJACLA_AL",1981,28,"NA",,,,,,,
"RAJACLA_AL",1982,646,"NA",,,,,,,
"RAJACLA_AL",1983,774,"NA",,,,,,,
"RAJACLA_AL",1984,773,"NA",,,,,,,
"RAJACLA_AL",1985,508,"NA",,,,,,,
"RAJACLA_AL",1986,544,"NA",,,,,,,
"RAJACLA_AL",1987,353,"NA",,,,,,,
"RAJACLA_AL",1988,671,"NA",,,,,,,
"RAJACLA_AL",1989,363,"NA",,,,,,,
"RAJACLA_AL",1990,227,"NA",,,,,,,
"RAJACLA_AL",1991,266,"NA",,,,,,,
"RAJACLA_AL",1992,307,"NA",,,,,,,
"RAJACLA_AL",1993,477,"NA",,,,,,,
"RAJACLA_AL",1994,1374,5219,2880,,,,,,
"RAJACLA_AL",1995,923,5529,3191,,,,,,
"RAJACLA_AL",1996,872,5763,3609,54801,5480113653,,,,
"RAJACLA_AL",1997,762,5657,3489,51152,5115191729,,,,
"RAJACLA_AL",1998,597,5642,3549,57944,5794423750,,,,
"RAJACLA_AL",1999,618,5411,3666,52393,5239295462,,,,
"RAJACLA_AL",2000,640,6607,3993,60875,6087487632,,,,
"RAJACLA_AL",2001,456,3894,2611,32165,3216517419,,,,
"RAJACLA_AL",2002,482,"NA","NA","NA",,,,,
"RAJACLA_AL",2003,501,4734,3088,37809,3780861691,,,,
"RAJACLA_AL",2004,489,5093,3083,35567,3556732179,,,,
"RAJACLA_AL",2005,463,4260,2895,31973,3197319749,,,,
"RAJACLA_AL",2006,658,5207,3389,32441,3244112526,,,,
"RAJACLA_AL",2007,597,"NA","NA",,,,,,
"RAJACLA_AL",2008,564,4849,3004,,,,,,
"RAJACLA_AL",2009,559,"NA","NA",,,,,,
"RAJACLA_AL",2010,642,"NA","NA",,,,,,
"RAJACLA_AL",2011,541,"NA","NA",,,,,,
"RAJACLA_AL",2012,447,"NA","NA",,,,,,
"RAJACLA_AL",2013,476,3584,2465,,,,,,
"RAJACLA_AL",2014,368,4370,2504,,,,,,
"RAJACLA_AL",2015,"NA","NA",,,,,,,
"SARDPIL_AL",1970,8492,"NA",,,,,,,
"SARDPIL_AL",1971,8135,"NA",,,,,,,
"SARDPIL_AL",1972,11169,"NA",,,,,,,
"SARDPIL_AL",1973,12913,"NA",,,,,,,
"SARDPIL_AL",1974,10635,"NA",,,,,,,
"SARDPIL_AL",1975,12125,"NA",,,,,,,
"SARDPIL_AL",1976,12609,"NA",,,,,,,
"SARDPIL_AL",1977,12647,"NA",,,,,,,
"SARDPIL_AL",1978,15143,"NA",,,,,,,
"SARDPIL_AL",1979,21242,"NA",,,,,,,
"SARDPIL_AL",1980,20021,"NA",,,,,,,
"SARDPIL_AL",1981,18590,"NA",,,,,,,
"SARDPIL_AL",1982,17427,"NA",,,,,,,
"SARDPIL_AL",1983,15900,"NA",,,,,,,
"SARDPIL_AL",1984,15121,"NA",,,,,,,
"SARDPIL_AL",1985,21550,"NA",,,,,,,
"SARDPIL_AL",1986,19460,"NA",,,,,,,
"SARDPIL_AL",1987,18700,"NA",,,,,,,
"SARDPIL_AL",1988,18228,"NA",,,,,,,
"SARDPIL_AL",1989,29467,"NA",,,,,,,
"SARDPIL_AL",1990,19370,"NA",,,,,,,
"SARDPIL_AL",1991,29226,"NA",,,,,,,
"SARDPIL_AL",1992,38560,"NA",,,,,,,
"SARDPIL_AL",1993,42582,"NA",,,,,,,
"SARDPIL_AL",1994,33829,"NA",21.76,,,,,,
"SARDPIL_AL",1995,40172,"NA",5.5,,,,,,
"SARDPIL_AL",1996,30045,"NA",52.43,,,,,,
"SARDPIL_AL",1997,28244,"NA",44.11,,,,,,
"SARDPIL_AL",1998,29964,"NA",13.35,,,,,,
"SARDPIL_AL",1999,17643,"NA",40.82,,,,,,
"SARDPIL_AL",2000,24270,8000,37.19,,,,,,
"SARDPIL_AL",2001,19725,6000,8.33,,,,,,
"SARDPIL_AL",2002,20124,4500,"NA",,,,,,
"SARDPIL_AL",2003,14309,4750,27.92,,,,,,
"SARDPIL_AL",2004,15770,6200,20.18,,,,,,
"SARDPIL_AL",2005,22521,6600,5.66,,,,,,
"SARDPIL_AL",2006,10322,5000,1.63,,,,,,
"SARDPIL_AL",2007,21774,4200,"NA",,,,,,
"SARDPIL_AL",2008,19422,5000,6.8,,,,,,
"SARDPIL_AL",2009,23290,4000,"NA",,,,,,
"SARDPIL_AL",2010,16738,3000,"NA",,,,,,
"SARDPIL_AL",2011,15174,2700,"NA",,,,,,
"SARDPIL_AL",2012,14409,2000,"NA",,,,,,
"SARDPIL_AL",2013,15391,2300,"NA",,,,,,
"SARDPIL_AL",2014,18130,"NA",,,,,,,
"SARDPIL_AL",2015,"NA","NA",,,,,,,
"TRACHMED_AL",1970,2232,"NA",,,,,,,
"TRACHMED_AL",1971,2316,"NA",,,,,,,
"TRACHMED_AL",1972,2551,"NA",,,,,,,
"TRACHMED_AL",1973,4475,"NA",,,,,,,
"TRACHMED_AL",1974,5525,"NA",,,,,,,
"TRACHMED_AL",1975,5946,"NA",,,,,,,
"TRACHMED_AL",1976,7261,"NA",,,,,,,
"TRACHMED_AL",1977,6990,"NA",,,,,,,
"TRACHMED_AL",1978,10627,"NA",,,,,,,
"TRACHMED_AL",1979,9769,"NA",,,,,,,
"TRACHMED_AL",1980,8353,"NA",,,,,,,
"TRACHMED_AL",1981,8787,"NA",,,,,,,
"TRACHMED_AL",1982,7097,"NA",,,,,,,
"TRACHMED_AL",1983,6558,"NA",,,,,,,
"TRACHMED_AL",1984,5681,"NA",,,,,,,
"TRACHMED_AL",1985,10184,"NA",,,,,,,
"TRACHMED_AL",1986,10166,"NA",,,,,,,
"TRACHMED_AL",1987,8702,"NA",,,,,,,
"TRACHMED_AL",1988,8431,"NA",,,,,,,
"TRACHMED_AL",1989,6623,"NA",,,,,,,
"TRACHMED_AL",1990,5592,"NA",,,,,,,
"TRACHMED_AL",1991,7435,"NA",,,,,,,
"TRACHMED_AL",1992,8286,"NA",,,,,,,
"TRACHMED_AL",1993,8235,"NA",,,,,,,
"TRACHMED_AL",1994,11011,313,175,,,,,,
"TRACHMED_AL",1995,7919,446,235,,,,,,
"TRACHMED_AL",1996,7680,1012,507,33593,335932881.8,,,,
"TRACHMED_AL",1997,6952,4468,2307,"NA",2279607919,,,,
"TRACHMED_AL",1998,4356,2815,1414,89707,897071270.7,,,,
"TRACHMED_AL",1999,3713,1100,557,36619,366193551.8,,,,
"TRACHMED_AL",2000,3715,1251,633,27434,274335736.3,,,,
"TRACHMED_AL",2001,3908,737,372,21100,211002812.7,,,,
"TRACHMED_AL",2002,4128,"NA","NA","NA","NA",,,,
"TRACHMED_AL",2003,3309,594,389,16237,162365722.4,,,,
"TRACHMED_AL",2004,3559,606,373,14067,140674514.4,,,,
"TRACHMED_AL",2005,2894,641,340,16680,166801649.4,,,,
"TRACHMED_AL",2006,4456,568,493,16619,166190772.2,,,,
"TRACHMED_AL",2007,3705,"NA","NA",,,,,,
"TRACHMED_AL",2008,3841,223,151,,,,,,
"TRACHMED_AL",2009,3968,"NA","NA",,,,,,
"TRACHMED_AL",2010,2966,"NA","NA",,,,,,
"TRACHMED_AL",2011,2392,"NA","NA",,,,,,
"TRACHMED_AL",2012,2442,"NA","NA",,,,,,
"TRACHMED_AL",2013,1925,475,246,,,,,,
"TRACHMED_AL",2014,1720,2968,1452,,,,,,
"TRACHMED_AL",2015,"NA","NA",,,,,,,
"TRACTRA_AL",1970,173,"NA",,,,,,,
"TRACTRA_AL",1971,332,"NA",,,,,,,
"TRACTRA_AL",1972,145,"NA",,,,,,,
"TRACTRA_AL",1973,60,"NA",,,,,,,
"TRACTRA_AL",1974,111,"NA",,,,,,,
"TRACTRA_AL",1975,232,"NA",,,,,,,
"TRACTRA_AL",1976,214,"NA",,,,,,,
"TRACTRA_AL",1977,188,"NA",,,,,,,
"TRACTRA_AL",1978,265,"NA",,,,,,,
"TRACTRA_AL",1979,688,"NA",,,,,,,
"TRACTRA_AL",1980,321,"NA",,,,,,,
"TRACTRA_AL",1981,132,"NA",,,,,,,
"TRACTRA_AL",1982,1740,"NA",,,,,,,
"TRACTRA_AL",1983,1985,"NA",,,,,,,
"TRACTRA_AL",1984,1162,"NA",,,,,,,
"TRACTRA_AL",1985,1882,"NA",,,,,,,
"TRACTRA_AL",1986,992,"NA",,,,,,,
"TRACTRA_AL",1987,1097,"NA",,,,,,,
"TRACTRA_AL",1988,1248,"NA",,,,,,,
"TRACTRA_AL",1989,851,"NA",,,,,,,
"TRACTRA_AL",1990,937,"NA",,,,,,,
"TRACTRA_AL",1991,1262,"NA",,,,,,,
"TRACTRA_AL",1992,1110,"NA",,,,,,,
"TRACTRA_AL",1993,2553,"NA",,,,,,,
"TRACTRA_AL",1994,2764,5686,2913,,,,,,
"TRACTRA_AL",1995,1811,1173,647,,,,,,
"TRACTRA_AL",1996,2306,1883,972,15227,1522714198,,,,
"TRACTRA_AL",1997,2869,1597,819,9970,997034542.1,,,,
"TRACTRA_AL",1998,2088,3222,1816,28754,2875381020,,,,
"TRACTRA_AL",1999,874,2410,1315,19318,1931832259,,,,
"TRACTRA_AL",2000,738,1407,847,11369,1136892004,,,,
"TRACTRA_AL",2001,920,1378,756,10278,1027835854,,,,
"TRACTRA_AL",2002,675,"NA","NA","NA","NA",,,,
"TRACTRA_AL",2003,848,5555,3147,43624,4362380213,,,,
"TRACTRA_AL",2004,675,4457,2278,27482,2748197945,,,,
"TRACTRA_AL",2005,1262,4806,2426,28854,2885443450,,,,
"TRACTRA_AL",2006,2444,1575,889,9902,990166773.3,,,,
"TRACTRA_AL",2007,2385,"NA","NA",,,,,,
"TRACTRA_AL",2008,2349,1959,1207,,,,,,
"TRACTRA_AL",2009,2754,"NA","NA",,,,,,
"TRACTRA_AL",2010,1031,"NA","NA",,,,,,
"TRACTRA_AL",2011,1022,"NA","NA",,,,,,
"TRACTRA_AL",2012,1066,"NA","NA",,,,,,
"TRACTRA_AL",2013,943,6747,3477,,,,,,
"TRACTRA_AL",2014,700,9790,5013,,,,,,
"TRACTRA_AL",2015,"NA","NA",,,,,,,
"ZEUSFAB_AL",1970,1,"NA",,,,,,,
"ZEUSFAB_AL",1971,1,"NA",,,,,,,
"ZEUSFAB_AL",1972,1,"NA",,,,,,,
"ZEUSFAB_AL",1973,1,"NA",,,,,,,
"ZEUSFAB_AL",1974,1,"NA",,,,,,,
"ZEUSFAB_AL",1975,1,"NA",,,,,,,
"ZEUSFAB_AL",1976,1,"NA",,,,,,,
"ZEUSFAB_AL",1977,1,"NA",,,,,,,
"ZEUSFAB_AL",1978,5,"NA",,,,,,,
"ZEUSFAB_AL",1979,1,"NA",,,,,,,
"ZEUSFAB_AL",1980,3,"NA",,,,,,,
"ZEUSFAB_AL",1981,3,"NA",,,,,,,
"ZEUSFAB_AL",1982,76,"NA",,,,,,,
"ZEUSFAB_AL",1983,89,"NA",,,,,,,
"ZEUSFAB_AL",1984,49,"NA",,,,,,,
"ZEUSFAB_AL",1985,102,"NA",,,,,,,
"ZEUSFAB_AL",1986,75,"NA",,,,,,,
"ZEUSFAB_AL",1987,175,"NA",,,,,,,
"ZEUSFAB_AL",1988,113,"NA",,,,,,,
"ZEUSFAB_AL",1989,151,"NA",,,,,,,
"ZEUSFAB_AL",1990,153,"NA",,,,,,,
"ZEUSFAB_AL",1991,230,"NA",,,,,,,
"ZEUSFAB_AL",1992,290,"NA",,,,,,,
"ZEUSFAB_AL",1993,243,"NA",,,,,,,
"ZEUSFAB_AL",1994,368,3809,1978,,,,,,
"ZEUSFAB_AL",1995,392,1629,914,,,,,,
"ZEUSFAB_AL",1996,440,2389,1340,13936,1393587075,,,,
"ZEUSFAB_AL",1997,283,2300,1403,15619,1561915066,,,,
"ZEUSFAB_AL",1998,258,2116,1272,11792,1179224542,,,,
"ZEUSFAB_AL",1999,310,1462,791,8418,841802714.9,,,,
"ZEUSFAB_AL",2000,211,1566,900,11068,1106780226,,,,
"ZEUSFAB_AL",2001,345,1647,852,7133,713325291.7,,,,
"ZEUSFAB_AL",2002,216,"NA","NA","NA","NA",,,,
"ZEUSFAB_AL",2003,195,1991,1076,11810,1180994792,,,,
"ZEUSFAB_AL",2004,180,1588,911,10146,1014644525,,,,
"ZEUSFAB_AL",2005,220,1756,961,11379,1137898507,,,,
"ZEUSFAB_AL",2006,467,2143,1197,10533,1053265166,,,,
"ZEUSFAB_AL",2007,458,"NA","NA",,,,,,
"ZEUSFAB_AL",2008,525,1933,1052,,,,,,
"ZEUSFAB_AL",2009,457,"NA","NA",,,,,,
"ZEUSFAB_AL",2010,315,"NA","NA",,,,,,
"ZEUSFAB_AL",2011,331,"NA","NA",,,,,,
"ZEUSFAB_AL",2012,291,"NA","NA",,,,,,
"ZEUSFAB_AL",2013,276,1853,1106,,,,,,
"ZEUSFAB_AL",2014,269,1906,923,,,,,,
"ZEUSFAB_AL",2015,"NA","NA",,,,,,,
"SCOMPNE_AL",1970,720,"NA",,,,,,,
"SCOMPNE_AL",1971,741,"NA",,,,,,,
"SCOMPNE_AL",1972,849,"NA",,,,,,,
"SCOMPNE_AL",1973,946,"NA",,,,,,,
"SCOMPNE_AL",1974,1209,"NA",,,,,,,
"SCOMPNE_AL",1975,1549,"NA",,,,,,,
"SCOMPNE_AL",1976,2307,"NA",,,,,,,
"SCOMPNE_AL",1977,2151,"NA",,,,,,,
"SCOMPNE_AL",1978,2381,"NA",,,,,,,
"SCOMPNE_AL",1979,1792,"NA",,,,,,,
"SCOMPNE_AL",1980,2529,"NA",,,,,,,
"SCOMPNE_AL",1981,3000,"NA",,,,,,,
"SCOMPNE_AL",1982,3390,"NA",,,,,,,
"SCOMPNE_AL",1983,4972,"NA",,,,,,,
"SCOMPNE_AL",1984,4472,"NA",,,,,,,
"SCOMPNE_AL",1985,5718,"NA",,,,,,,
"SCOMPNE_AL",1986,5404,"NA",,,,,,,
"SCOMPNE_AL",1987,6737,"NA",,,,,,,
"SCOMPNE_AL",1988,5431,"NA",,,,,,,
"SCOMPNE_AL",1989,6401,"NA",,,,,,,
"SCOMPNE_AL",1990,6857,"NA",,,,,,,
"SCOMPNE_AL",1991,7507,"NA",,,,,,,
"SCOMPNE_AL",1992,8491,"NA",,,,,,,
"SCOMPNE_AL",1993,17704,"NA",,,,,,,
"SCOMPNE_AL",1994,19778,"NA",,,,,,,
"SCOMPNE_AL",1995,13161,"NA",,,,,,,
"SCOMPNE_AL",1996,8839,"NA",,,,,,,
"SCOMPNE_AL",1997,9138,"NA",,,,,,,
"SCOMPNE_AL",1998,5136,"NA",,,,,,,
"SCOMPNE_AL",1999,4877,"NA",,,,,,,
"SCOMPNE_AL",2000,3883,"NA",,,,,,,
"SCOMPNE_AL",2001,3855,"NA",,,,,,,
"SCOMPNE_AL",2002,3471,"NA",,,,,,,
"SCOMPNE_AL",2003,3012,"NA",,,,,,,
"SCOMPNE_AL",2004,3283,"NA",,,,,,,
"SCOMPNE_AL",2005,4470,"NA",,,,,,,
"SCOMPNE_AL",2006,4678,"NA",,,,,,,
"SCOMPNE_AL",2007,4060,"NA",,,,,,,
"SCOMPNE_AL",2008,2747,"NA",,,,,,,
"SCOMPNE_AL",2009,3700,"NA",,,,,,,
"SCOMPNE_AL",2010,3537,"NA",,,,,,,
"SCOMPNE_AL",2011,2458,"NA",,,,,,,
"SCOMPNE_AL",2012,2486,"NA",,,,,,,
"SCOMPNE_AL",2013,2992,"NA",,,,,,,
"SCOMPNE_AL",2014,2237,"NA",,,,,,,
"SCOMPNE_AL",2015,"NA","NA",,,,,,,
"SCOMSCO_AL",1970,1,"NA",,,,,,,
"SCOMSCO_AL",1971,1,"NA",,,,,,,
"SCOMSCO_AL",1972,1,"NA",,,,,,,
"SCOMSCO_AL",1973,1,"NA",,,,,,,
"SCOMSCO_AL",1974,20,"NA",,,,,,,
"SCOMSCO_AL",1975,100,"NA",,,,,,,
"SCOMSCO_AL",1976,16,"NA",,,,,,,
"SCOMSCO_AL",1977,32,"NA",,,,,,,
"SCOMSCO_AL",1978,22,"NA",,,,,,,
"SCOMSCO_AL",1979,16,"NA",,,,,,,
"SCOMSCO_AL",1980,41,"NA",,,,,,,
"SCOMSCO_AL",1981,134,"NA",,,,,,,
"SCOMSCO_AL",1982,366,"NA",,,,,,,
"SCOMSCO_AL",1983,404,"NA",,,,,,,
"SCOMSCO_AL",1984,773,"NA",,,,,,,
"SCOMSCO_AL",1985,435,"NA",,,,,,,
"SCOMSCO_AL",1986,438,"NA",,,,,,,
"SCOMSCO_AL",1987,970,"NA",,,,,,,
"SCOMSCO_AL",1988,997,"NA",,,,,,,
"SCOMSCO_AL",1989,1666,"NA",,,,,,,
"SCOMSCO_AL",1990,3977,"NA",,,,,,,
"SCOMSCO_AL",1991,1778,"NA",,,,,,,
"SCOMSCO_AL",1992,3041,"NA",,,,,,,
"SCOMSCO_AL",1993,2918,"NA",,,,,,,
"SCOMSCO_AL",1994,1967,"NA",,,,,,,
"SCOMSCO_AL",1995,827,"NA",,,,,,,
"SCOMSCO_AL",1996,1143,"NA",,,,,,,
"SCOMSCO_AL",1997,492,"NA",,,,,,,
"SCOMSCO_AL",1998,463,"NA",,,,,,,
"SCOMSCO_AL",1999,636,"NA",,,,,,,
"SCOMSCO_AL",2000,764,"NA",,,,,,,
"SCOMSCO_AL",2001,466,"NA",,,,,,,
"SCOMSCO_AL",2002,486,"NA",,,,,,,
"SCOMSCO_AL",2003,440,"NA",,,,,,,
"SCOMSCO_AL",2004,599,"NA",,,,,,,
"SCOMSCO_AL",2005,788,"NA",,,,,,,
"SCOMSCO_AL",2006,1194,"NA",,,,,,,
"SCOMSCO_AL",2007,1398,"NA",,,,,,,
"SCOMSCO_AL",2008,626,"NA",,,,,,,
"SCOMSCO_AL",2009,668,"NA",,,,,,,
"SCOMSCO_AL",2010,290,"NA",,,,,,,
"SCOMSCO_AL",2011,214,"NA",,,,,,,
"SCOMSCO_AL",2012,248,"NA",,,,,,,
"SCOMSCO_AL",2013,183,"NA",,,,,,,
"SCOMSCO_AL",2014,109,"NA",,,,,,,
"SCOMSCO_AL",2015,"NA","NA",,,,,,,
"SARIAUR_AL",1970,50,"NA",,,,,,,
"SARIAUR_AL",1971,1,"NA",,,,,,,
"SARIAUR_AL",1972,28,"NA",,,,,,,
"SARIAUR_AL",1973,1,"NA",,,,,,,
"SARIAUR_AL",1974,1,"NA",,,,,,,
"SARIAUR_AL",1975,1,"NA",,,,,,,
"SARIAUR_AL",1976,19,"NA",,,,,,,
"SARIAUR_AL",1977,27,"NA",,,,,,,
"SARIAUR_AL",1978,303,"NA",,,,,,,
"SARIAUR_AL",1979,34,"NA",,,,,,,
"SARIAUR_AL",1980,82,"NA",,,,,,,
"SARIAUR_AL",1981,82,"NA",,,,,,,
"SARIAUR_AL",1982,187,"NA",,,,,,,
"SARIAUR_AL",1983,120,"NA",,,,,,,
"SARIAUR_AL",1984,108,"NA",,,,,,,
"SARIAUR_AL",1985,95,"NA",,,,,,,
"SARIAUR_AL",1986,60,"NA",,,,,,,
"SARIAUR_AL",1987,126,"NA",,,,,,,
"SARIAUR_AL",1988,199,"NA",,,,,,,
"SARIAUR_AL",1989,60,"NA",,,,,,,
"SARIAUR_AL",1990,414,"NA",,,,,,,
"SARIAUR_AL",1991,959,"NA",,,,,,,
"SARIAUR_AL",1992,775,"NA",,,,,,,
"SARIAUR_AL",1993,1434,"NA",,,,,,,
"SARIAUR_AL",1994,1414,"NA",,,,,,,
"SARIAUR_AL",1995,864,"NA",,,,,,,
"SARIAUR_AL",1996,1027,"NA",,,,,,,
"SARIAUR_AL",1997,1428,"NA",,,,,,,
"SARIAUR_AL",1998,2067,"NA",,,,,,,
"SARIAUR_AL",1999,2186,"NA",,,,,,,
"SARIAUR_AL",2000,1389,"NA",,,,,,,
"SARIAUR_AL",2001,2388,"NA",,,,,,,
"SARIAUR_AL",2002,3140,"NA",,,,,,,
"SARIAUR_AL",2003,2075,"NA",,,,,,,
"SARIAUR_AL",2004,3104,"NA",,,,,,,
"SARIAUR_AL",2005,2184,"NA",,,,,,,
"SARIAUR_AL",2006,3125,"NA",,,,,,,
"SARIAUR_AL",2007,4165,"NA",,,,,,,
"SARIAUR_AL",2008,3796,"NA",,,,,,,
