"Stock","yr","ct","bt",,,,,,,
"Spod_can_AD",1981,31,"NA",,,,,,,
"Spod_can_AD",1982,44,"NA",,,,,,,
"Spod_can_AD",1983,40,"NA",,,,,,,
"Spod_can_AD",1984,35,"NA",,,,,,,
"Spod_can_AD",1985,30,"NA",,,,,,,
"Spod_can_AD",1986,44,"NA",,,,,,,
"Spod_can_AD",1987,49,"NA",,,,,,,
"Spod_can_AD",1988,53,"NA",,,,,,,
"Spod_can_AD",1989,51,"NA",,,,,,,
"Spod_can_AD",1990,42,"NA",,,,,,,
"Spod_can_AD",1991,24,"NA",,,,,,,
"Spod_can_AD",1992,31,"NA",,,,,,,
"Spod_can_AD",1993,32,"NA",,,,,,,
"Spod_can_AD",1994,37,"NA",,,,,,,
"Spod_can_AD",1995,54,"NA",,,,,,,
"Spod_can_AD",1996,56,"NA",,,,,,,
"Spod_can_AD",1997,59,"NA",,,,,,,
"Spod_can_AD",1998,65,"NA",,,,,,,
"Spod_can_AD",1999,26,"NA",,,,,,,
"Spod_can_AD",2000,23,"NA",,,,,,,
"Spod_can_AD",2001,9,"NA",,,,,,,
"Spod_can_AD",2002,7,"NA",,,,,,,
"Spod_can_AD",2003,6,"NA",,,,,,,
"Spod_can_AD",2004,6,"NA",,,,,,,
"Spod_can_AD",2005,5,"NA",,,,,,,
"Spod_can_AD",2006,6,"NA",,,,,,,
"Spod_can_AD",2007,10,"NA",,,,,,,
"Spod_can_AD",2008,1,"NA",,,,,,,
"Spod_can_AD",2009,9,"NA",,,,,,,
"Spod_can_AD",2010,8,"NA",,,,,,,
"Spod_can_AD",2011,9,"NA",,,,,,,
"Spod_can_AD",2012,7,"NA",,,,,,,
"Spod_can_AD",2013,5,"NA",,,,,,,
"Spod_can_AD",2014,9,"NA",,,,,,,
"Spod_can_AD",2015,"NA","NA",,,,,,,
"Pali_ele_AD",1970,49,"NA",,,,,,,
"Pali_ele_AD",1971,30,"NA",,,,,,,
"Pali_ele_AD",1972,35,"NA",,,,,,,
"Pali_ele_AD",1973,28,"NA",,,,,,,
"Pali_ele_AD",1974,25,"NA",,,,,,,
"Pali_ele_AD",1975,29,"NA",,,,,,,
"Pali_ele_AD",1976,49,"NA",,,,,,,
"Pali_ele_AD",1977,40,"NA",,,,,,,
"Pali_ele_AD",1978,46,"NA",,,,,,,
"Pali_ele_AD",1979,23,"NA",,,,,,,
"Pali_ele_AD",1980,62,"NA",,,,,,,
"Pali_ele_AD",1981,67,"NA",,,,,,,
"Pali_ele_AD",1982,100,"NA",,,,,,,
"Pali_ele_AD",1983,8,"NA",,,,,,,
"Pali_ele_AD",1984,54,"NA",,,,,,,
"Pali_ele_AD",1985,63,"NA",,,,,,,
"Pali_ele_AD",1986,80,"NA",,,,,,,
"Pali_ele_AD",1987,94,"NA",,,,,,,
"Pali_ele_AD",1988,72,"NA",,,,,,,
"Pali_ele_AD",1989,47,"NA",,,,,,,
"Pali_ele_AD",1990,84,"NA",,,,,,,
"Pali_ele_AD",1991,26,"NA",,,,,,,
"Pali_ele_AD",1992,29,"NA",,,,,,,
"Pali_ele_AD",1993,25,"NA",,,,,,,
"Pali_ele_AD",1994,26,"NA",,,,,,,
"Pali_ele_AD",1995,22,"NA",,,,,,,
"Pali_ele_AD",1996,56,"NA",,,,,,,
"Pali_ele_AD",1997,119,"NA",,,,,,,
"Pali_ele_AD",1998,7,"NA",,,,,,,
"Pali_ele_AD",1999,25,"NA",,,,,,,
"Pali_ele_AD",2000,12,"NA",,,,,,,
"Pali_ele_AD",2001,2,"NA",,,,,,,
"Pali_ele_AD",2002,9,"NA",,,,,,,
"Pali_ele_AD",2003,2,"NA",,,,,,,
"Pali_ele_AD",2004,2,"NA",,,,,,,
"Pali_ele_AD",2005,1,"NA",,,,,,,
"Pali_ele_AD",2006,0,"NA",,,,,,,
"Pali_ele_AD",2007,0,"NA",,,,,,,
"Pali_ele_AD",2008,0,"NA",,,,,,,
"Pali_ele_AD",2009,15,"NA",,,,,,,
"Pali_ele_AD",2010,17,"NA",,,,,,,
"Pali_ele_AD",2011,15,"NA",,,,,,,
"Pali_ele_AD",2012,10,"NA",,,,,,,
"Pali_ele_AD",2013,13,"NA",,,,,,,
"Pali_ele_AD",2014,10,"NA",,,,,,,
"Pali_ele_AD",2015,"NA","NA",,,,,,,
"Athe_boy_AD",1970,3535,"NA",,,,,,,
"Athe_boy_AD",1971,3835,"NA",,,,,,,
"Athe_boy_AD",1972,3226,"NA",,,,,,,
"Athe_boy_AD",1973,3691,"NA",,,,,,,
"Athe_boy_AD",1974,3332,"NA",,,,,,,
"Athe_boy_AD",1975,2860,"NA",,,,,,,
"Athe_boy_AD",1976,2708,"NA",,,,,,,
"Athe_boy_AD",1977,2372,"NA",,,,,,,
"Athe_boy_AD",1978,2329,"NA",,,,,,,
"Athe_boy_AD",1979,2523,"NA",,,,,,,
"Athe_boy_AD",1980,2585,"NA",,,,,,,
"Athe_boy_AD",1981,1845,"NA",,,,,,,
"Athe_boy_AD",1982,1861,"NA",,,,,,,
"Athe_boy_AD",1983,2137,"NA",,,,,,,
"Athe_boy_AD",1984,1955,"NA",,,,,,,
"Athe_boy_AD",1985,2310,"NA",,,,,,,
"Athe_boy_AD",1986,2008,"NA",,,,,,,
"Athe_boy_AD",1987,2473,"NA",,,,,,,
"Athe_boy_AD",1988,2574,"NA",,,,,,,
"Athe_boy_AD",1989,2051,"NA",,,,,,,
"Athe_boy_AD",1990,1791,"NA",,,,,,,
"Athe_boy_AD",1991,1677,"NA",,,,,,,
"Athe_boy_AD",1992,1488,"NA",,,,,,,
"Athe_boy_AD",1993,1670,"NA",,,,,,,
"Athe_boy_AD",1994,1486,"NA",,,,,,,
"Athe_boy_AD",1995,1022,"NA",,,,,,,
"Athe_boy_AD",1996,982,"NA",,,,,,,
"Athe_boy_AD",1997,1071,"NA",,,,,,,
"Athe_boy_AD",1998,1084,"NA",,,,,,,
"Athe_boy_AD",1999,850,"NA",,,,,,,
"Athe_boy_AD",2000,647,"NA",,,,,,,
"Athe_boy_AD",2001,497,"NA",,,,,,,
"Athe_boy_AD",2002,507,"NA",,,,,,,
"Athe_boy_AD",2003,705,"NA",,,,,,,
"Athe_boy_AD",2004,668,"NA",,,,,,,
"Athe_boy_AD",2005,1048,"NA",,,,,,,
"Athe_boy_AD",2006,1239,"NA",,,,,,,
"Athe_boy_AD",2007,900,"NA",,,,,,,
"Athe_boy_AD",2008,930,"NA",,,,,,,
"Athe_boy_AD",2009,1183,"NA",,,,,,,
"Athe_boy_AD",2010,687,"NA",,,,,,,
"Athe_boy_AD",2011,692,"NA",,,,,,,
"Athe_boy_AD",2012,553,"NA",,,,,,,
"Athe_boy_AD",2013,375,"NA",,,,,,,
"Athe_boy_AD",2014,348,"NA",,,,,,,
"Athe_boy_AD",2015,"NA","NA",,,,,,,
"Tris_min_AD",1970,1,"NA",,,,,,,
"Tris_min_AD",1971,1,"NA",,,,,,,
"Tris_min_AD",1972,1,"NA",,,,,,,
"Tris_min_AD",1973,1,"NA",,,,,,,
"Tris_min_AD",1974,1,"NA",,,,,,,
"Tris_min_AD",1975,1,"NA",,,,,,,
"Tris_min_AD",1976,1,"NA",,,,,,,
"Tris_min_AD",1977,1,"NA",,,,,,,
"Tris_min_AD",1978,1,"NA",,,,,,,
"Tris_min_AD",1979,1,"NA",,,,,,,
"Tris_min_AD",1980,1,"NA",,,,,,,
"Tris_min_AD",1981,181,"NA",,,,,,,
"Tris_min_AD",1982,153,"NA",,,,,,,
"Tris_min_AD",1983,220,"NA",,,,,,,
"Tris_min_AD",1984,60,"NA",,,,,,,
"Tris_min_AD",1985,1,"NA",,,,,,,
"Tris_min_AD",1986,1,"NA",,,,,,,
"Tris_min_AD",1987,1472,"NA",,,,,,,
"Tris_min_AD",1988,840,"NA",,,,,,,
"Tris_min_AD",1989,247,"NA",,,,,,,
"Tris_min_AD",1990,206,"NA",,,,,,,
"Tris_min_AD",1991,215,"NA",,,,,,,
"Tris_min_AD",1992,213,"NA",,,,,,,
"Tris_min_AD",1993,248,"NA",,,,,,,
"Tris_min_AD",1994,226,"NA",,,,,,,
"Tris_min_AD",1995,200,"NA",,,,,,,
"Tris_min_AD",1996,185,"NA",,,,,,,
"Tris_min_AD",1997,77,"NA",,,,,,,
"Tris_min_AD",1998,127,"NA",,,,,,,
"Tris_min_AD",1999,139,"NA",,,,,,,
"Tris_min_AD",2000,34,"NA",,,,,,,
"Tris_min_AD",2001,208,"NA",,,,,,,
"Tris_min_AD",2002,14,"NA",,,,,,,
"Tris_min_AD",2003,10,"NA",,,,,,,
"Tris_min_AD",2004,277,"NA",,,,,,,
"Tris_min_AD",2005,673,"NA",,,,,,,
"Tris_min_AD",2006,212,"NA",,,,,,,
"Tris_min_AD",2007,206,"NA",,,,,,,
"Tris_min_AD",2008,116,"NA",,,,,,,
"Tris_min_AD",2009,80,"NA",,,,,,,
"Tris_min_AD",2010,64,"NA",,,,,,,
"Tris_min_AD",2011,70,"NA",,,,,,,
"Tris_min_AD",2012,77,"NA",,,,,,,
"Tris_min_AD",2013,115,"NA",,,,,,,
"Tris_min_AD",2014,"NA","NA",,,,,,,
"Tris_min_AD",2015,"NA","NA",,,,,,,
"Belo_bel_AD",1970,280,"NA",,,,,,,
"Belo_bel_AD",1971,200,"NA",,,,,,,
"Belo_bel_AD",1972,146,"NA",,,,,,,
"Belo_bel_AD",1973,230,"NA",,,,,,,
"Belo_bel_AD",1974,224,"NA",,,,,,,
"Belo_bel_AD",1975,305,"NA",,,,,,,
"Belo_bel_AD",1976,159,"NA",,,,,,,
"Belo_bel_AD",1977,189,"NA",,,,,,,
"Belo_bel_AD",1978,238,"NA",,,,,,,
"Belo_bel_AD",1979,171,"NA",,,,,,,
"Belo_bel_AD",1980,142,"NA",,,,,,,
"Belo_bel_AD",1981,172,"NA",,,,,,,
"Belo_bel_AD",1982,210,"NA",,,,,,,
"Belo_bel_AD",1983,132,"NA",,,,,,,
"Belo_bel_AD",1984,203,"NA",,,,,,,
"Belo_bel_AD",1985,210,"NA",,,,,,,
"Belo_bel_AD",1986,314,"NA",,,,,,,
"Belo_bel_AD",1987,296,"NA",,,,,,,
"Belo_bel_AD",1988,218,"NA",,,,,,,
"Belo_bel_AD",1989,164,"NA",,,,,,,
"Belo_bel_AD",1990,139,"NA",,,,,,,
"Belo_bel_AD",1991,102,"NA",,,,,,,
"Belo_bel_AD",1992,175,"NA",,,,,,,
"Belo_bel_AD",1993,199,"NA",,,,,,,
"Belo_bel_AD",1994,170,"NA",,,,,,,
"Belo_bel_AD",1995,376,"NA",,,,,,,
"Belo_bel_AD",1996,100,"NA",,,,,,,
"Belo_bel_AD",1997,126,"NA",,,,,,,
"Belo_bel_AD",1998,95,"NA",,,,,,,
"Belo_bel_AD",1999,67,"NA",,,,,,,
"Belo_bel_AD",2000,50,"NA",,,,,,,
"Belo_bel_AD",2001,38,"NA",,,,,,,
"Belo_bel_AD",2002,21,"NA",,,,,,,
"Belo_bel_AD",2003,25,"NA",,,,,,,
"Belo_bel_AD",2004,22,"NA",,,,,,,
"Belo_bel_AD",2005,82,"NA",,,,,,,
"Belo_bel_AD",2006,58,"NA",,,,,,,
"Belo_bel_AD",2007,65,"NA",,,,,,,
"Belo_bel_AD",2008,16,"NA",,,,,,,
"Belo_bel_AD",2009,28,"NA",,,,,,,
"Belo_bel_AD",2010,12,"NA",,,,,,,
"Belo_bel_AD",2011,6,"NA",,,,,,,
"Belo_bel_AD",2012,4,"NA",,,,,,,
"Belo_bel_AD",2013,5,"NA",,,,,,,
"Belo_bel_AD",2014,4,"NA",,,,,,,
"Belo_bel_AD",2015,"NA","NA",,,,,,,
"Pset_max_AD",1970,4066,"NA",,,,,,,
"Pset_max_AD",1971,4233,"NA",,,,,,,
"Pset_max_AD",1972,5000,"NA",,,,,,,
"Pset_max_AD",1973,4300,"NA",,,,,,,
"Pset_max_AD",1974,4200,"NA",,,,,,,
"Pset_max_AD",1975,4590,"NA",,,,,,,
"Pset_max_AD",1976,5441,"NA",,,,,,,
"Pset_max_AD",1977,4871,"NA",,,,,,,
"Pset_max_AD",1978,3947,"NA",,,,,,,
"Pset_max_AD",1979,3003,"NA",,,,,,,
"Pset_max_AD",1980,4717,"NA",,,,,,,
"Pset_max_AD",1981,4650,"NA",,,,,,,
"Pset_max_AD",1982,6082,"NA",,,,,,,
"Pset_max_AD",1983,6854,"NA",,,,,,,
"Pset_max_AD",1984,6447,"NA",,,,,,,
"Pset_max_AD",1985,7828,"NA",,,,,,,
"Pset_max_AD",1986,7262,"NA",,,,,,,
"Pset_max_AD",1987,4559,"NA",,,,,,,
"Pset_max_AD",1988,5045,"NA",,,,,,,
"Pset_max_AD",1989,5575,"NA",,,,,,,
"Pset_max_AD",1990,5508,"NA",,,,,,,
"Pset_max_AD",1991,5572,"NA",,,,,,,
"Pset_max_AD",1992,5568,"NA",,,,,,,
"Pset_max_AD",1993,5561,"NA",,,,,,,
"Pset_max_AD",1994,5515,"NA",,,,,,,
"Pset_max_AD",1995,5941,"NA",,,,,,,
"Pset_max_AD",1996,5612,"NA",,,,,,,
"Pset_max_AD",1997,5030,"NA",,,,,,,
"Pset_max_AD",1998,5515,"NA",,,,,,,
"Pset_max_AD",1999,5881,"NA",,,,,,,
"Pset_max_AD",2000,8306,"NA",,,,,,,
"Pset_max_AD",2001,6820,"NA",,,,,,,
"Pset_max_AD",2002,5830,"NA",,,,,,,
"Pset_max_AD",2003,6520,"NA",,,,,,,
"Pset_max_AD",2004,6044,"NA",,,,,,,
"Pset_max_AD",2005,9062,1.08,,,,,,,
"Pset_max_AD",2006,8435,1.95,,,,,,,
"Pset_max_AD",2007,8579,0.93,,,,,,,
"Pset_max_AD",2008,7986,1.42,,,,,,,
"Pset_max_AD",2009,7484,1.89,,,,,,,
"Pset_max_AD",2010,7179,1.86,,,,,,,
"Pset_max_AD",2011,8594,2.05,,,,,,,
"Pset_max_AD",2012,4384,2.13,,,,,,,
"Pset_max_AD",2013,8134,1.1,,,,,,,
"Pset_max_AD",2014,"NA",1,,,,,,,
"Pset_max_AD",2015,"NA",3.17,,,,,,,
"Sarp_sal_AD",1970,177,"NA",,,,,,,
"Sarp_sal_AD",1971,114,"NA",,,,,,,
"Sarp_sal_AD",1972,115,"NA",,,,,,,
"Sarp_sal_AD",1973,107,"NA",,,,,,,
"Sarp_sal_AD",1974,140,"NA",,,,,,,
"Sarp_sal_AD",1975,170,"NA",,,,,,,
"Sarp_sal_AD",1976,168,"NA",,,,,,,
"Sarp_sal_AD",1977,138,"NA",,,,,,,
"Sarp_sal_AD",1978,154,"NA",,,,,,,
"Sarp_sal_AD",1979,162,"NA",,,,,,,
"Sarp_sal_AD",1980,160,"NA",,,,,,,
"Sarp_sal_AD",1981,205,"NA",,,,,,,
"Sarp_sal_AD",1982,203,"NA",,,,,,,
"Sarp_sal_AD",1983,184,"NA",,,,,,,
"Sarp_sal_AD",1984,187,"NA",,,,,,,
"Sarp_sal_AD",1985,208,"NA",,,,,,,
"Sarp_sal_AD",1986,221,"NA",,,,,,,
"Sarp_sal_AD",1987,233,"NA",,,,,,,
"Sarp_sal_AD",1988,224,"NA",,,,,,,
"Sarp_sal_AD",1989,200,"NA",,,,,,,
"Sarp_sal_AD",1990,207,"NA",,,,,,,
"Sarp_sal_AD",1991,118,"NA",,,,,,,
"Sarp_sal_AD",1992,168,"NA",,,,,,,
"Sarp_sal_AD",1993,167,"NA",,,,,,,
"Sarp_sal_AD",1994,146,"NA",,,,,,,
"Sarp_sal_AD",1995,153,"NA",,,,,,,
"Sarp_sal_AD",1996,134,"NA",,,,,,,
"Sarp_sal_AD",1997,139,"NA",,,,,,,
"Sarp_sal_AD",1998,134,"NA",,,,,,,
"Sarp_sal_AD",1999,52,"NA",,,,,,,
"Sarp_sal_AD",2000,34,"NA",,,,,,,
"Sarp_sal_AD",2001,38,"NA",,,,,,,
"Sarp_sal_AD",2002,26,"NA",,,,,,,
"Sarp_sal_AD",2003,23,"NA",,,,,,,
"Sarp_sal_AD",2004,25,"NA",,,,,,,
"Sarp_sal_AD",2005,43,"NA",,,,,,,
"Sarp_sal_AD",2006,58,"NA",,,,,,,
"Sarp_sal_AD",2007,136,"NA",,,,,,,
"Sarp_sal_AD",2008,16,"NA",,,,,,,
"Sarp_sal_AD",2009,70,"NA",,,,,,,
"Sarp_sal_AD",2010,81,"NA",,,,,,,
"Sarp_sal_AD",2011,96,"NA",,,,,,,
"Sarp_sal_AD",2012,86,"NA",,,,,,,
"Sarp_sal_AD",2013,82,"NA",,,,,,,
"Sarp_sal_AD",2014,83,"NA",,,,,,,
"Sarp_sal_AD",2015,"NA","NA",,,,,,,
"ATHEBOY_AL",1970,500,"NA",,,,,,,
"ATHEBOY_AL",1971,500,"NA",,,,,,,
"ATHEBOY_AL",1972,600,"NA",,,,,,,
"ATHEBOY_AL",1973,400,"NA",,,,,,,
"ATHEBOY_AL",1974,200,"NA",,,,,,,
"ATHEBOY_AL",1975,174,"NA",,,,,,,
"ATHEBOY_AL",1976,1,"NA",,,,,,,
"ATHEBOY_AL",1977,1629,"NA",,,,,,,
"ATHEBOY_AL",1978,1316,"NA",,,,,,,
"ATHEBOY_AL",1979,439,"NA",,,,,,,
"ATHEBOY_AL",1980,341,"NA",,,,,,,
"ATHEBOY_AL",1981,211,"NA",,,,,,,
"ATHEBOY_AL",1982,264,"NA",,,,,,,
"ATHEBOY_AL",1983,254,"NA",,,,,,,
"ATHEBOY_AL",1984,250,"NA",,,,,,,
"ATHEBOY_AL",1985,407,"NA",,,,,,,
"ATHEBOY_AL",1986,752,"NA",,,,,,,
"ATHEBOY_AL",1987,700,"NA",,,,,,,
"ATHEBOY_AL",1988,606,"NA",,,,,,,
"ATHEBOY_AL",1989,895,"NA",,,,,,,
"ATHEBOY_AL",1990,950,"NA",,,,,,,
"ATHEBOY_AL",1991,900,"NA",,,,,,,
"ATHEBOY_AL",1992,800,"NA",,,,,,,
"ATHEBOY_AL",1993,700,"NA",,,,,,,
"ATHEBOY_AL",1994,600,"NA",,,,,,,
"ATHEBOY_AL",1995,500,"NA",,,,,,,
"ATHEBOY_AL",1996,428,"NA",,,,,,,
"ATHEBOY_AL",1997,485,"NA",,,,,,,
"ATHEBOY_AL",1998,431,"NA",,,,,,,
"ATHEBOY_AL",1999,374,"NA",,,,,,,
"ATHEBOY_AL",2000,389,"NA",,,,,,,
"ATHEBOY_AL",2001,240,"NA",,,,,,,
"ATHEBOY_AL",2002,105,"NA",,,,,,,
"ATHEBOY_AL",2003,46,"NA",,,,,,,
"ATHEBOY_AL",2004,65,"NA",,,,,,,
"ATHEBOY_AL",2005,131,"NA",,,,,,,
"ATHEBOY_AL",2006,133,"NA",,,,,,,
"ATHEBOY_AL",2007,73,"NA",,,,,,,
"ATHEBOY_AL",2008,111,"NA",,,,,,,
"ATHEBOY_AL",2009,55,"NA",,,,,,,
"ATHEBOY_AL",2010,53,"NA",,,,,,,
"ATHEBOY_AL",2011,24,"NA",,,,,,,
"ATHEBOY_AL",2012,21,"NA",,,,,,,
"ATHEBOY_AL",2013,49,"NA",,,,,,,
"ATHEBOY_AL",2014,45,"NA",,,,,,,
"ATHEBOY_AL",2015,"NA","NA",,,,,,,
"DICELAB_IS",1970,110,"NA",,,,,,,
"DICELAB_IS",1971,130,"NA",,,,,,,
"DICELAB_IS",1972,145,"NA",,,,,,,
"DICELAB_IS",1973,501,"NA",,,,,,,
"DICELAB_IS",1974,248,"NA",,,,,,,
"DICELAB_IS",1975,248,"NA",,,,,,,
"DICELAB_IS",1976,209,"NA",,,,,,,
"DICELAB_IS",1977,368,"NA",,,,,,,
"DICELAB_IS",1978,466,"NA",,,,,,,
"DICELAB_IS",1979,611,"NA",,,,,,,
"DICELAB_IS",1980,809,"NA",,,,,,,
"DICELAB_IS",1981,231,"NA",,,,,,,
"DICELAB_IS",1982,212,"NA",,,,,,,
"DICELAB_IS",1983,98,"NA",,,,,,,
"DICELAB_IS",1984,316,"NA",,,,,,,
"DICELAB_IS",1985,1439,"NA",,,,,,,
"DICELAB_IS",1986,547,"NA",,,,,,,
"DICELAB_IS",1987,412,"NA",,,,,,,
"DICELAB_IS",1988,436,"NA",,,,,,,
"DICELAB_IS",1989,396,"NA",,,,,,,
"DICELAB_IS",1990,466,"NA",,,,,,,
"DICELAB_IS",1991,525,"NA",,,,,,,
"DICELAB_IS",1992,393,"NA",,,,,,,
"DICELAB_IS",1993,523,"NA",,,,,,,
"DICELAB_IS",1994,776,"NA",,,,,,,
"DICELAB_IS",1995,2780,"NA",,,,,,,
"DICELAB_IS",1996,789,"NA",,,,,,,
"DICELAB_IS",1997,506,"NA",,,,,,,
"DICELAB_IS",1998,296,"NA",,,,,,,
"DICELAB_IS",1999,284,"NA",,,,,,,
"DICELAB_IS",2000,885,"NA",,,,,,,
"DICELAB_IS",2001,974,"NA",,,,,,,
"DICELAB_IS",2002,674,"NA",,,,,,,
"DICELAB_IS",2003,396,"NA",,,,,,,
"DICELAB_IS",2004,374,"NA",,,,,,,
"DICELAB_IS",2005,99,"NA",,,,,,,
"DICELAB_IS",2006,108,"NA",,,,,,,
"DICELAB_IS",2007,184,"NA",,,,,,,
"DICELAB_IS",2008,180,"NA",,,,,,,
"DICELAB_IS",2009,125,"NA",,,,,,,
"DICELAB_IS",2010,239,"NA",,,,,,,
"DICELAB_IS",2011,162,"NA",,,,,,,
"DICELAB_IS",2012,92,"NA",,,,,,,
"DICELAB_IS",2013,136,"NA",,,,,,,
"DICELAB_IS",2014,91,"NA",,,,,,,
"DICELAB_IS",2015,"NA","NA",,,,,,,
"UMBRCIR_IS",1970,193,"NA",,,,,,,
"UMBRCIR_IS",1971,181,"NA",,,,,,,
"UMBRCIR_IS",1972,162,"NA",,,,,,,
"UMBRCIR_IS",1973,189,"NA",,,,,,,
"UMBRCIR_IS",1974,189,"NA",,,,,,,
"UMBRCIR_IS",1975,202,"NA",,,,,,,
"UMBRCIR_IS",1976,275,"NA",,,,,,,
"UMBRCIR_IS",1977,278,"NA",,,,,,,
"UMBRCIR_IS",1978,365,"NA",,,,,,,
"UMBRCIR_IS",1979,370,"NA",,,,,,,
"UMBRCIR_IS",1980,449,"NA",,,,,,,
"UMBRCIR_IS",1981,501,"NA",,,,,,,
"UMBRCIR_IS",1982,884,"NA",,,,,,,
"UMBRCIR_IS",1983,543,"NA",,,,,,,
"UMBRCIR_IS",1984,443,"NA",,,,,,,
"UMBRCIR_IS",1985,366,"NA",,,,,,,
"UMBRCIR_IS",1986,373,"NA",,,,,,,
"UMBRCIR_IS",1987,61,"NA",,,,,,,
"UMBRCIR_IS",1988,141,"NA",,,,,,,
"UMBRCIR_IS",1989,339,"NA",,,,,,,
"UMBRCIR_IS",1990,150,"NA",,,,,,,
"UMBRCIR_IS",1991,300,"NA",,,,,,,
"UMBRCIR_IS",1992,370,"NA",,,,,,,
"UMBRCIR_IS",1993,823,"NA",,,,,,,
"UMBRCIR_IS",1994,810,"NA",,,,,,,
"UMBRCIR_IS",1995,573,"NA",,,,,,,
"UMBRCIR_IS",1996,751,"NA",,,,,,,
"UMBRCIR_IS",1997,762,"NA",,,,,,,
"UMBRCIR_IS",1998,653,"NA",,,,,,,
"UMBRCIR_IS",1999,965,"NA",,,,,,,
"UMBRCIR_IS",2000,1012,"NA",,,,,,,
"UMBRCIR_IS",2001,1041,"NA",,,,,,,
"UMBRCIR_IS",2002,898,"NA",,,,,,,
"UMBRCIR_IS",2003,758,"NA",,,,,,,
"UMBRCIR_IS",2004,645,"NA",,,,,,,
"UMBRCIR_IS",2005,778,"NA",,,,,,,
"UMBRCIR_IS",2006,1094,"NA",,,,,,,
"UMBRCIR_IS",2007,1366,"NA",,,,,,,
"UMBRCIR_IS",2008,1592,"NA",,,,,,,
"UMBRCIR_IS",2009,1161,"NA",,,,,,,
"UMBRCIR_IS",2010,1499,"NA",,,,,,,
"UMBRCIR_IS",2011,1713,"NA",,,,,,,
"UMBRCIR_IS",2012,1158,"NA",,,,,,,
"UMBRCIR_IS",2013,1172,"NA",,,,,,,
"UMBRCIR_IS",2014,"NA","NA",,,,,,,
"UMBRCIR_IS",2015,"NA","NA",,,,,,,
"PAGEERY_IS",1970,802,"NA",,,,,,,
"PAGEERY_IS",1971,728,"NA",,,,,,,
"PAGEERY_IS",1972,655,"NA",,,,,,,
"PAGEERY_IS",1973,771,"NA",,,,,,,
"PAGEERY_IS",1974,662,"NA",,,,,,,
"PAGEERY_IS",1975,971,"NA",,,,,,,
"PAGEERY_IS",1976,1370,"NA",,,,,,,
"PAGEERY_IS",1977,1643,"NA",,,,,,,
"PAGEERY_IS",1978,1622,"NA",,,,,,,
"PAGEERY_IS",1979,1547,"NA",,,,,,,
"PAGEERY_IS",1980,1694,"NA",,,,,,,
"PAGEERY_IS",1981,2148,"NA",,,,,,,
"PAGEERY_IS",1982,2376,"NA",,,,,,,
"PAGEERY_IS",1983,2518,"NA",,,,,,,
"PAGEERY_IS",1984,3369,"NA",,,,,,,
"PAGEERY_IS",1985,4055,"NA",,,,,,,
"PAGEERY_IS",1986,3751,"NA",,,,,,,
"PAGEERY_IS",1987,3720,"NA",,,,,,,
"PAGEERY_IS",1988,3636,"NA",,,,,,,
"PAGEERY_IS",1989,2744,"NA",,,,,,,
"PAGEERY_IS",1990,3078,"NA",,,,,,,
"PAGEERY_IS",1991,2415,"NA",,,,,,,
"PAGEERY_IS",1992,2758,"NA",,,,,,,
"PAGEERY_IS",1993,2578,"NA",,,,,,,
"PAGEERY_IS",1994,1810,"NA",,,,,,,
"PAGEERY_IS",1995,2101,"NA",,,,,,,
"PAGEERY_IS",1996,2566,"NA",,,,,,,
"PAGEERY_IS",1997,2406,"NA",,,,,,,
"PAGEERY_IS",1998,2665,"NA",,,,,,,
"PAGEERY_IS",1999,2939,"NA",,,,,,,
"PAGEERY_IS",2000,2812,"NA",,,,,,,
"PAGEERY_IS",2001,2889,"NA",,,,,,,
"PAGEERY_IS",2002,2255,"NA",,,,,,,
"PAGEERY_IS",2003,1038,"NA",,,,,,,
"PAGEERY_IS",2004,2473,"NA",,,,,,,
"PAGEERY_IS",2005,2331,"NA",,,,,,,
"PAGEERY_IS",2006,2124,"NA",,,,,,,
"PAGEERY_IS",2007,3049,"NA",,,,,,,
"PAGEERY_IS",2008,4154,"NA",,,,,,,
"PAGEERY_IS",2009,10286,"NA",,,,,,,
"PAGEERY_IS",2010,10552,"NA",,,,,,,
"PAGEERY_IS",2011,6637,"NA",,,,,,,
"PAGEERY_IS",2012,8475,"NA",,,,,,,
"PAGEERY_IS",2013,8541,"NA",,,,,,,
"PAGEERY_IS",2014,7411,"NA",,,,,,,
"PAGEERY_IS",2015,"NA","NA",,,,,,,
"PAGRPAG_IS",1970,100,"NA",,,,,,,
"PAGRPAG_IS",1971,100,"NA",,,,,,,
"PAGRPAG_IS",1972,72,"NA",,,,,,,
"PAGRPAG_IS",1973,100,"NA",,,,,,,
"PAGRPAG_IS",1974,166,"NA",,,,,,,
"PAGRPAG_IS",1975,55,"NA",,,,,,,
"PAGRPAG_IS",1976,96,"NA",,,,,,,
"PAGRPAG_IS",1977,122,"NA",,,,,,,
"PAGRPAG_IS",1978,107,"NA",,,,,,,
"PAGRPAG_IS",1979,99,"NA",,,,,,,
"PAGRPAG_IS",1980,82,"NA",,,,,,,
"PAGRPAG_IS",1981,104,"NA",,,,,,,
"PAGRPAG_IS",1982,123,"NA",,,,,,,
"PAGRPAG_IS",1983,131,"NA",,,,,,,
"PAGRPAG_IS",1984,149,"NA",,,,,,,
"PAGRPAG_IS",1985,160,"NA",,,,,,,
"PAGRPAG_IS",1986,168,"NA",,,,,,,
"PAGRPAG_IS",1987,185,"NA",,,,,,,
